,avg_metallic_valence,avg_Density_(g/mL),avg_outer_shell_electrons,avg_Critical_Temperature,range_1st_ionization_potential_(kJ/mol),range_Pauling_Electronegativity,avg_l_quantum_number,avg_valence_d,range_families,range_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Melting_point_(K),range_Molar_Heat_Capacity(J/mol_K),avg_abs_valence,range_metallic_valence,avg_families,range_Critical_Temperature,range_Mendele_Number,range_heat_of_fusion_(kJ/mol)_,range_Atomic_Radus,avg_thermal_conductivity_(W/(m_K))_,avg_Boiling_Point_(K),avg_heat_of_fusion_(kJ/mol)_,avg_Molar_Denstiy_(mol/ml),range_thermal_conductivity_(W/(m_K))_,avg_Molar_Heat_Capacity(J/mol_K),avg_Atomic_Radus,range_Gordy_electonegativity,range_Density_(g/mL),avg_Zunger_radii_sum,range_specific_heat_(J/g_K)_,avg_1st_ionization_potential_(kJ/mol),range_Boiling_Point_(K),avg_Cohesive_energy,avg_specific_heat_(J/g_K)_,avg_heat_atomization(kJ/mol),avg_Mendele_Number,sum_valence_d,avg_Gordy_electonegativity,avg_gilmor_number_of_valence_electron,avg_heat_of_vaporization_(kJ/mol)_,range_gilmor_number_of_valence_electron,avg_valence_p,sum_specific_heat_(J/g_K)_,range_Zunger_radii_sum,avg_polarizability(A^3),range_Melting_point_(K),sum_Density_(g/mL),avg_Number_of_unfilled_p_valence_electrons,avg_Nagle_electonegativity,avg_number_of_valence_electrons,avg_Pauling_Electronegativity,avg_Allred-Rockow_electronegativity,avg_Atomic_Weight,range_Molar_Denstiy_(mol/ml),range_group,range_abs_valence,sum_thermal_conductivity_(W/(m_K))_,sum_heat_of_fusion_(kJ/mol)_,range_Cohesive_energy,avg_Covalent_Radius,range_heat_atomization(kJ/mol),sum_outer_shell_electrons,range_heat_of_vaporization_(kJ/mol)_,avg_group,sum_polarizability(A^3),range_Covalent_Radius,range_Atomic_Weight,avg_Atomic_Number,sum_valence_p,avg_Period,range_Allred-Rockow_electronegativity,range_polarizability(A^3),avg_ionic_radius,sum_Critical_Temperature,range_l_quantum_number,sum_metallic_valence,avg_Orbital_Radius(pm),sum_heat_of_vaporization_(kJ/mol)_,sum_Molar_Denstiy_(mol/ml),sum_Cohesive_energy,sum_heat_atomization(kJ/mol),range_Atomic_Number,sum_Number_of_unfilled_d_valence_electrons,sum_abs_valence,range_Orbital_Radius(pm),range_number_of_valence_electrons,sum_Melting_point_(K),sum_Orbital_Radius(pm),sum_Atomic_Weight,sum_Zunger_radii_sum,sum_Boiling_Point_(K),sum_Molar_Heat_Capacity(J/mol_K),sum_Mendele_Number,sum_Atomic_Radus,avg_valence_s,sum_valence_f,avg_Number_of_unfilled_s_valence_electrons,sum_Atomic_Number,sum_Covalent_Radius,range_ionic_radius,sum_1st_ionization_potential_(kJ/mol),sum_Gordy_electonegativity,sum_ionic_radius,sum_Nagle_electonegativity,sum_group,sum_Number_of_unfilled_s_valence_electrons,sum_number_of_valence_electrons,sum_Pauling_Electronegativity,range_valence_d,avg_valence_f,range_Period,sum_l_quantum_number,range_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,sum_Allred-Rockow_electronegativity,range_outer_shell_electrons,sum_gilmor_number_of_valence_electron,sum_Number_of_unfilled_p_valence_electrons,sum_Period,sum_families,range_valence_f,range_Number_of_unfilled_p_valence_electrons,range_valence_p,sum_Number_of_unfilled_f_valence_electrons,sum_valence_s,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_valence_s
16,3.1100000000000003,5.0925,4.5,3052.0,269.0,0.6500000000000001,0.75,2.5,3.0,1.0400000000000005,7.5,774.3000000000001,2.580000000000002,2.75,3.4400000000000004,6.0,6166.0,23.0,25.98,0.7699999999999999,119.885,1202.75,10.61,0.075,428.73,23.9025,1.1375,1.9999999999999996,8.43,1.5,0.47,919.5,1767.3000000000002,2.9025,0.4975,286.0,81.25,10.0,5.18,4.75,76.23500000000001,4.0,2.75,1.99,1.2799999999999998,4.5,849.2,20.37,3.25,2.135,7.0,2.3175,2.315,61.7325,0.04,5.0,4.0,479.54,42.44,0.1099999999999998,1.19,23.0,18.0,240.78,14.5,18.0,0.51,75.80000000000001,28.0,11.0,3.75,0.7199999999999998,5.0,1.1875,12208.0,1.0,12.44,97.675,304.94000000000005,0.3,11.61,1144.0,31.0,30.0,11.0,47.599999999999994,6.0,3097.2000000000003,390.7,246.93,6.0,4811.0,95.61,325.0,4.55,1.75,0.0,0.25,112.0,4.76,0.6000000000000001,3678.0,20.72,4.75,8.54,58.0,1.0,28.0,9.27,10.0,0.0,2.0,3.0,10.0,14.0,9.26,5.0,19.0,13.0,15.0,24.0,0.0,4.0,4.0,56.0,7.0,0.0,1.0,1.0
17,3.1100000000000003,6.452500000000001,4.5,3273.5,216.0,0.6199999999999999,0.75,2.5,3.0,0.8600000000000001,7.5,826.4000000000001,0.6300000000000026,2.75,3.4400000000000004,6.0,5723.0,24.0,21.01,0.6199999999999999,120.01,1322.9,13.095,0.075,428.48,25.1525,1.2125,1.9099999999999997,5.71,1.595,0.09,890.0,1595.0,2.7075,0.3025,260.0,81.75,10.0,5.135,4.75,90.185,4.0,2.75,1.21,1.09,4.949999999999999,745.0000000000001,25.81,3.25,2.045,7.0,2.3025,2.2350000000000003,85.17750000000001,0.04,5.0,4.0,480.04,52.38,0.5,1.2599999999999998,75.0,18.0,215.82,14.5,19.799999999999997,0.3700000000000001,32.95,37.0,11.0,4.25,0.56,4.1000000000000005,1.2625,13094.0,1.0,12.44,103.075,360.74,0.3,10.83,1040.0,14.0,30.0,11.0,36.8,6.0,3305.6000000000004,412.2999999999999,340.71000000000004,6.38,5291.6,100.61,327.0,4.85,1.75,0.0,0.25,148.0,5.039999999999999,0.4500000000000002,3560.0,20.54,5.05,8.18,58.0,1.0,28.0,9.21,10.0,0.0,1.0,3.0,10.0,14.0,8.940000000000001,5.0,19.0,13.0,17.0,24.0,0.0,4.0,4.0,56.0,7.0,0.0,1.0,1.0
18,2.644,3.631,5.199999999999999,2197.2,309.0,0.6500000000000001,0.9,2.0,3.0,1.0400000000000005,8.0,472.95,2.580000000000002,3.3,3.4400000000000004,6.5,6486.0,23.0,10.64,0.7699999999999999,43.897000000000006,973.17,3.4240000000000004,0.06267,428.76,23.47476444,1.032,1.9999999999999996,8.68,1.3457,0.65,945.8,1932.0,2.9090000000000003,0.616,279.5,84.5,20.0,5.36988,5.3,43.84400000000001,4.0,3.3,6.16,1.2799999999999998,3.99,917.9,36.31,2.7,2.266,6.199999999999999,2.381,2.392,57.121037,0.0533,5.0,4.0,438.97,34.24,1.25,1.1230000000000002,108.0,52.0,240.78,15.2,39.9,0.51,178.01037,25.6,33.0,3.5,0.7199999999999998,5.0,1.12,21972.0,1.0,26.44,92.79,438.44,0.6267,29.090000000000003,2795.0,68.0,80.0,33.0,48.5,6.0,4729.5,927.9,571.21037,13.457,9731.7,234.7476444,845.0,10.32,1.9,14.0,0.1,256.0,11.23,0.6000000000000001,9458.0,53.69879999999999,11.2,22.660000000000004,152.0,1.0,62.0,23.81,10.0,1.4,3.0,9.0,10.0,12.6,23.92,5.0,53.0,27.0,35.0,65.0,14.0,4.0,4.0,126.0,19.0,14.0,1.0,1.0
19,2.644,5.263,5.199999999999999,2463.0,309.0,0.6199999999999999,0.9,2.0,3.0,0.8600000000000001,8.0,535.47,1.5,3.3,3.4400000000000004,6.5,6486.0,24.0,10.64,0.6699999999999999,44.047,1117.35,6.406000000000001,0.06267,428.76,24.97476444,1.122,1.9099999999999997,8.68,1.4597,0.65,910.4,1932.0,2.6750000000000003,0.382,248.3,85.1,20.0,5.31588,5.3,60.584,4.0,3.3,3.82,1.14,4.53,917.9,52.63,2.7,2.158,6.199999999999999,2.3629999999999995,2.2960000000000003,85.255037,0.0533,5.0,4.0,440.47,64.06,1.25,1.207,108.0,52.0,238.45,15.2,45.3,0.47,178.01037,36.4,33.0,4.1,0.56,4.300000000000001,1.21,24630.0,1.0,26.44,99.27,605.84,0.6267,26.75,2483.0,68.0,80.0,33.0,37.7,6.0,5354.7,992.7,852.5503699999999,14.597,11173.5,249.7476444,851.0,11.22,1.9,14.0,0.1,364.0,12.07,0.6000000000000001,9104.0,53.1588,12.1,21.58,152.0,1.0,62.0,23.63,10.0,1.4,3.0,9.0,10.0,12.6,22.96,5.0,53.0,27.0,41.0,65.0,14.0,4.0,4.0,126.0,19.0,14.0,1.0,1.0
20,2.8133333333333335,6.3100000000000005,4.666666666666666,3573.6666666666665,297.0,0.71,0.8333333333333333,5.0,3.0,1.0400000000000005,5.0,589.6333333333333,4.166,2.833333333333333,3.4400000000000004,5.833333333333333,6166.0,23.0,9.58,0.7699999999999999,78.83,1414.1666666666667,5.4265,0.0636166666666666,428.73,24.278940733333332,1.21,1.9999999999999996,9.33,1.6278333333333332,0.59,858.3333333333333,1767.3000000000002,2.618333333333333,0.4366666666666666,254.0,82.66666666666666,30.0,5.161533333333333,4.833333333333333,93.74666666666668,4.0,2.833333333333333,2.62,1.2799999999999998,5.133333333333333,849.2,37.86,3.1666666666666665,2.085,6.333333333333333,2.26,2.2506666666666666,103.37672833333332,0.0533,5.0,4.0,472.98,32.559,0.9200000000000004,1.2533333333333334,88.0,28.0,240.78,14.666666666666666,30.8,0.51,176.91037,43.33333333333333,17.0,4.333333333333333,0.7359999999999998,5.0,1.3333333333333333,21442.0,1.0,16.880000000000003,103.76666666666668,562.4799999999999,0.3817,15.71,1524.0,67.0,30.0,17.0,48.5,7.0,3537.8,622.6,620.26037,9.767,8485.0,145.6736444,496.0,7.26,1.8333333333333333,28.0,0.1666666666666666,260.0,7.52,0.8,5150.0,30.969199999999997,8.0,12.510000000000002,88.0,1.0,38.0,13.56,10.0,4.666666666666666,3.0,5.0,10.0,9.333333333333332,13.504,5.0,29.0,19.0,26.0,35.0,14.0,4.0,4.0,56.0,11.0,14.0,1.0,1.0
21,3.1100000000000003,6.0975,4.5,3682.0,297.0,0.6500000000000001,0.75,5.0,3.0,1.0400000000000005,5.0,637.8000000000001,2.580000000000002,2.75,3.4400000000000004,5.75,6166.0,23.0,9.58,0.7699999999999999,109.3525,1438.5,6.510000000000001,0.066675,428.73,23.991911100000003,1.21,1.9999999999999996,8.43,1.64425,0.59,858.5,1767.3000000000002,2.7075000000000005,0.4449999999999999,262.25,81.75,20.0,5.0947,4.75,93.745,4.0,2.75,1.7799999999999998,1.2799999999999998,5.275,849.2,24.39,3.25,2.0650000000000004,7.0,2.2775,2.2649999999999997,95.2475925,0.0533,5.0,4.0,437.41,26.040000000000003,0.77,1.2575,77.0,18.0,240.78,14.5,21.1,0.51,176.91037,40.5,11.0,4.25,0.7199999999999998,5.0,1.3,14728.0,1.0,12.44,105.025,374.98,0.2667,10.830000000000002,1049.0,67.0,20.0,11.0,48.5,6.0,2551.2000000000003,420.1,380.99037,6.577,5754.0,95.9676444,327.0,4.84,1.75,14.0,0.25,162.0,5.03,0.6000000000000001,3434.0,20.3788,5.2,8.260000000000002,58.0,1.0,28.0,9.11,10.0,3.5,3.0,3.0,10.0,10.5,9.06,5.0,19.0,13.0,17.0,23.0,14.0,4.0,4.0,42.0,7.0,14.0,1.0,1.0
22,3.1100000000000003,7.4575,4.5,3903.5,238.0,0.6199999999999999,0.75,5.0,3.0,0.8600000000000001,5.0,689.9000000000001,0.2723556000000009,2.75,3.4400000000000004,5.75,5723.0,24.0,4.61,0.6199999999999999,109.4775,1558.65,8.995000000000001,0.066675,428.48,25.241911100000003,1.285,1.9099999999999997,5.71,1.73925,0.2,829.0,1527.0,2.5125,0.25,236.25,82.25,20.0,5.0497,4.75,107.695,4.0,2.75,1.0,1.09,5.725,745.0000000000001,29.83,3.25,1.975,7.0,2.2625,2.185,118.6925925,0.0533,5.0,4.0,437.91,35.980000000000004,0.77,1.3275,77.0,18.0,212.88,14.5,22.9,0.3700000000000001,130.02037,49.5,11.0,4.75,0.56,4.1000000000000005,1.375,15614.0,1.0,12.44,110.425,430.78,0.2667,10.05,945.0,49.0,20.0,11.0,37.7,6.0,2759.6000000000004,441.7000000000001,474.77037,6.957,6234.6,100.9676444,329.0,5.140000000000001,1.75,14.0,0.25,198.0,5.3100000000000005,0.4500000000000002,3316.0,20.1988,5.5,7.9,58.0,1.0,28.0,9.05,10.0,3.5,2.0,3.0,10.0,10.5,8.74,5.0,19.0,13.0,19.0,23.0,14.0,4.0,4.0,42.0,7.0,14.0,1.0,1.0
23,2.72,6.8100000000000005,4.0,4032.0,409.0,1.03,0.5,5.0,4.0,1.11,5.0,750.5500000000001,12.439999999999998,2.5,5.44,6.0,6896.0,30.0,6.010000000000001,0.71,214.56,1408.55,8.295,0.07,428.88,31.57,1.295,2.56,7.38,1.79,0.2299999999999999,935.5,2153.2000000000003,2.085,0.355,198.0,80.0,10.0,5.13,4.5,133.01000000000002,5.0,2.5,0.71,1.18,5.5,969.2,13.62,3.5,2.005,9.0,2.445,2.28,93.885,0.06,6.0,5.0,429.12,16.59,1.7300000000000002,1.335,172.0,8.0,235.14,14.0,11.0,0.3900000000000001,27.97,41.0,5.0,4.5,0.8199999999999998,4.800000000000001,1.375,8064.0,1.0,5.44,106.85,266.02000000000004,0.14,4.17,396.0,12.0,10.0,5.0,43.5,4.0,1501.1,213.7,187.77,3.58,2817.1,63.14,160.0,2.59,1.5,0.0,0.5,82.0,2.67,0.4500000000000002,1871.0,10.26,2.75,4.01,28.0,1.0,18.0,4.89,10.0,0.0,1.0,1.0,10.0,14.0,4.5600000000000005,6.0,9.0,7.0,9.0,12.0,0.0,5.0,5.0,28.0,3.0,0.0,1.0,1.0
24,2.72,5.25,4.0,3948.48,520.0,1.2300000000000002,0.5,5.0,4.0,1.37,5.0,703.6500000000001,8.330000000000002,2.5,5.44,6.0,7063.04,29.0,8.07,0.8599999999999999,214.505,1361.85,7.265000000000001,0.05,428.99,21.185,1.22,2.99,10.5,1.6949999999999998,0.24,991.0,2246.6,2.175,0.36,202.5,79.5,10.0,5.345,4.5,130.39,5.0,2.5,0.72,1.37,5.050000000000001,1063.0,10.5,3.5,2.135,9.0,2.545,2.37,71.66,0.1,6.0,5.0,429.01,14.53,1.5500000000000005,1.26,163.0,8.0,240.38,14.0,10.1,0.54,72.42,32.0,5.0,4.0,1.0,5.7,1.3,7896.96,1.0,5.44,100.55,260.78000000000003,0.1,4.35,405.0,30.0,10.0,5.0,56.099999999999994,4.0,1407.3000000000002,201.1,143.32,3.3899999999999997,2723.7000000000003,42.370000000000005,159.0,2.44,1.5,0.0,0.5,64.0,2.52,0.6000000000000001,1982.0,10.69,2.6,4.27,28.0,1.0,18.0,5.09,10.0,0.0,2.0,1.0,10.0,14.0,4.74,6.0,9.0,7.0,8.0,12.0,0.0,5.0,5.0,28.0,3.0,0.0,1.0,1.0
25,2.72,5.25,4.0,3812.16,950.0,2.05,0.5,5.0,4.0,2.78,5.0,644.25,9.77,2.5,5.44,6.0,7335.68,28.0,11.04,1.23,214.515,1285.1,5.78,0.05,428.97,20.465,1.035,6.24,10.5,1.395,0.58,1206.0,2400.1,1.895,0.53,181.5,79.0,10.0,6.97,4.5,126.925,5.0,2.5,1.06,1.97,4.265000000000001,1181.8000000000002,10.5,3.5,2.8400000000000003,9.0,2.955,3.03,63.435,0.1,6.0,5.0,429.03,11.56,2.1100000000000003,1.12,205.0,8.0,247.31,14.0,8.530000000000001,0.8200000000000001,88.87,28.0,5.0,3.5,2.3200000000000003,7.27,1.05,7624.32,1.0,5.44,84.1,253.85,0.1,3.79,363.0,38.0,10.0,5.0,89.0,4.0,1288.5,168.2,126.87,2.79,2570.2000000000003,40.93,158.0,2.07,1.5,0.0,0.5,56.0,2.24,1.1,2412.0,13.94,2.1,5.680000000000001,28.0,1.0,18.0,5.91,10.0,0.0,3.0,1.0,10.0,14.0,6.0600000000000005,6.0,9.0,7.0,7.0,12.0,0.0,5.0,5.0,28.0,3.0,0.0,1.0,1.0
26,2.72,7.715,4.0,4149.5,277.0,0.7300000000000002,0.5,10.0,4.0,0.8200000000000001,0.0,810.9000000000001,1.8099999999999987,2.5,5.44,6.0,6661.0,31.0,3.4800000000000004,0.5,214.725,1471.15,9.56,0.07,428.55,26.255000000000003,1.4,2.0799999999999996,5.57,1.985,0.03,869.5,2028.0,2.03,0.2249999999999999,195.5,80.5,20.0,4.89,4.5,135.66500000000002,5.0,2.5,0.4499999999999999,0.7899999999999998,6.45,848.5000000000001,15.43,3.5,1.86,9.0,2.295,2.115,117.385,0.06,6.0,5.0,429.45,19.12,1.84,1.4300000000000002,177.0,8.0,229.83,14.0,12.9,0.1999999999999999,19.03,50.0,5.0,5.0,0.4899999999999997,2.9000000000000004,1.5,8299.0,1.0,5.44,116.5,271.33000000000004,0.14,4.0600000000000005,391.0,6.0,0.0,5.0,24.19999999999999,4.0,1621.8000000000002,233.0,234.77,3.97,2942.3,52.510000000000005,161.0,2.8,1.5,0.0,0.5,100.0,2.8600000000000003,0.2000000000000001,1739.0,9.78,3.0,3.72,28.0,1.0,18.0,4.59,0.0,0.0,0.0,1.0,0.0,14.0,4.23,6.0,9.0,7.0,10.0,12.0,0.0,5.0,5.0,28.0,3.0,0.0,1.0,1.0
27,3.61,2.625,4.0,1964.6425,671.0,1.11,0.75,2.5,3.0,1.6700000000000002,7.5,356.225,10.78,2.25,2.4400000000000004,6.25,7353.81,17.0,10.94,1.09,107.2725,679.3000000000001,3.095,0.025,428.97,17.265,0.8325,3.03,10.5,1.0,0.8,1234.25,2407.8,4.4275,0.8400000000000001,425.75,77.75,10.0,6.1225000000000005,4.25,64.7375,3.0,2.25,3.3600000000000003,1.84,2.8000000000000003,1171.9,10.5,3.75,2.7024999999999997,6.5,2.7625,2.7699999999999996,37.475,0.1,4.0,3.0,429.09,12.38,1.97,0.945,189.0,16.0,247.79,14.0,11.2,0.78,93.86,17.0,9.0,2.75,1.1999999999999995,6.800000000000001,0.8875000000000001,7858.57,1.0,14.44,71.225,258.95,0.1,17.71,1703.0,40.0,30.0,9.0,76.5,6.0,1424.9,284.9,149.9,4.0,2717.2000000000003,69.06,311.0,3.33,1.75,0.0,0.25,68.0,3.78,0.95,4937.0,24.49,3.5500000000000003,10.81,56.0,1.0,26.0,11.05,10.0,0.0,3.0,3.0,10.0,14.0,11.079999999999998,4.0,17.0,15.0,11.0,25.0,0.0,3.0,3.0,56.0,7.0,0.0,1.0,1.0
28,2.72,5.25,3.5,3817.29,583.0,1.51,0.5,5.0,3.0,2.17,5.0,644.95,10.63,2.0,5.44,5.5,7325.42,22.0,11.08,1.17,214.515,1287.65,5.760000000000001,0.05,428.97,20.035,1.065,4.52,10.5,1.4249999999999998,0.68,1022.5,2395.0,2.785,0.5800000000000001,266.5,76.0,10.0,6.109999999999999,4.0,126.995,4.0,2.0,1.16,1.91,4.345000000000001,1180.4,10.5,4.0,2.535,8.5,2.685,2.74,61.935,0.1,5.0,4.0,429.03,11.52,0.33,1.13,35.0,7.0,247.17,13.5,8.690000000000001,0.8,91.87,27.5,4.0,3.5,1.7399999999999998,7.11,1.1,7634.58,1.0,5.44,86.8,253.99,0.1,5.57,533.0,39.0,10.0,4.0,83.6,5.0,1289.9,173.6,123.87,2.8499999999999996,2575.3,40.07,152.0,2.13,1.5,0.0,0.5,55.0,2.26,1.0,2045.0,12.22,2.2,5.07,27.0,1.0,17.0,5.37,10.0,0.0,3.0,1.0,10.0,14.0,5.48,5.0,8.0,8.0,7.0,11.0,0.0,4.0,4.0,28.0,3.0,0.0,1.0,1.0
29,3.1525,2.3625,4.75,1399.375,281.0,0.26,0.9375,0.625,3.0,0.7700000000000002,9.375,374.61875,1.5,2.8125,2.4400000000000004,6.8125,6486.0,18.0,10.64,0.6699999999999999,27.0375,673.9,1.3250000000000002,0.0624999999999999,428.76,23.94375,1.021875,1.11,8.68,1.31125,0.53,994.4375,1932.0,3.4000000000000004,0.7368750000000001,313.0625,81.875,10.0,4.890625,4.8125,27.033125,3.0,2.8125,11.79,1.14,3.86875,917.9,37.8,3.1875,2.1718750000000004,5.375,2.17375,2.22625,35.77625,0.04,4.0,3.0,432.6,21.200000000000003,0.48,1.089375,31.0,76.0,238.45,14.75,61.9,0.47,76.9,17.0,45.0,3.125,0.3799999999999999,4.300000000000001,1.0375,22390.0,1.0,50.44,94.19375,432.53,1.0,54.400000000000006,5009.0,32.0,150.0,45.0,36.69999999999999,6.0,5993.9,1507.1,572.42,20.98,10782.4,383.1,1310.0,16.349999999999998,1.9375,0.0,0.0625,272.0,17.43,0.6000000000000001,15911.0,78.25,16.6,34.75000000000001,236.0,1.0,86.0,34.78,10.0,0.0,2.0,15.0,10.0,14.0,35.62,4.0,77.0,51.0,50.0,109.0,0.0,3.0,3.0,224.0,31.0,0.0,1.0,1.0
30,0.8014285714285714,2.6635714285714283,5.428571428571429,1316.3014285714285,583.0,1.51,1.0,3.571428571428571,4.0,2.17,6.428571428571429,336.7857142857142,12.44,3.6428571428571432,5.78,6.785714285714286,7325.42,34.0,17.380000000000003,1.21,35.887142857142855,577.2214285714285,3.8814285714285712,0.0235714285714285,428.97,18.917857142857144,0.7935714285714286,4.579999999999999,12.0,0.9878571428571428,0.7100000000000001,1170.357142857143,3323.0,2.4107142857142856,0.6707142857142858,230.28571428571428,85.57142857142857,50.0,7.197142857142857,5.714285714285715,50.037142857142854,5.0,3.6428571428571432,9.39,1.98,2.486428571428571,1772.4,37.29,2.357142857142857,3.0321428571428575,6.857142857142858,3.076428571428572,3.0735714285714284,52.785,0.11,7.0,5.0,502.42,54.34,2.78,0.9571428571428572,271.0,76.0,353.59,15.428571428571429,34.81,0.8,110.9,23.142857142857142,51.0,3.071428571428571,2.0199999999999996,7.11,0.8999999999999999,18428.22,2.0,11.22,64.53571428571428,700.5200000000001,0.33,33.75,3224.0,45.0,90.0,51.0,83.6,5.0,4715.0,903.5,738.99,13.830000000000002,8081.1,264.85,1198.0,11.11,1.7857142857142858,0.0,0.2142857142857142,324.0,13.4,1.0,16385.0,100.76,12.599999999999998,42.45,216.0,3.0,96.0,43.07,10.0,0.0,3.0,14.0,10.0,14.0,43.03,7.0,80.0,33.0,43.0,95.0,0.0,5.0,5.0,196.0,25.0,0.0,2.0,2.0
31,1.24,2.095,5.166666666666667,1568.7199999999998,583.0,1.51,0.8333333333333333,1.6666666666666663,3.0,2.17,8.333333333333332,306.68333333333334,10.63,3.333333333333333,5.44,6.499999999999999,7325.42,23.0,11.08,1.17,71.565,593.9333333333334,2.3166666666666664,0.0266666666666666,428.97,17.833333333333332,0.7416666666666666,4.52,10.5,0.8933333333333333,0.68,1164.5,2395.0,2.713333333333334,0.7716666666666666,259.8333333333333,83.5,10.0,7.196666666666665,5.333333333333333,45.67,4.0,3.333333333333333,4.63,1.91,2.326666666666666,1180.4,12.57,2.6666666666666665,3.07,6.833333333333333,3.045,3.1499999999999995,33.989999999999995,0.1,5.0,4.0,429.39,13.900000000000002,0.33,0.9116666666666666,35.0,31.0,247.17,15.166666666666666,13.96,0.8,91.87,15.833333333333332,20.0,2.6666666666666665,1.7399999999999998,7.11,0.8333333333333333,9412.32,1.0,7.44,64.93333333333334,274.02,0.16,16.28,1559.0,39.0,50.0,20.0,83.6,5.0,1840.1,389.6,203.94,5.359999999999999,3563.6,107.0,501.0,4.449999999999999,1.8333333333333333,0.0,0.1666666666666666,95.0,5.47,1.0,6987.0,43.17999999999999,5.0,18.42,91.0,1.0,41.0,18.27,10.0,0.0,3.0,5.0,10.0,13.999999999999998,18.9,5.0,32.0,16.0,16.0,39.0,0.0,4.0,4.0,84.0,11.0,0.0,1.0,1.0
32,3.1100000000000003,5.3325000000000005,3.75,3794.5,269.0,0.6500000000000001,0.75,5.0,3.0,1.0400000000000005,5.0,727.8000000000001,2.8000000000000007,2.75,3.4400000000000004,6.0,6166.0,23.0,18.15,0.7699999999999999,113.46,1536.0,8.6525,0.0675,428.73,24.115,1.185,1.9999999999999996,8.43,1.5875,0.5,891.25,1767.3000000000002,2.85,0.4674999999999999,276.0,81.5,20.0,5.137499999999999,4.75,86.83000000000001,4.0,2.75,1.87,1.2799999999999998,5.075,849.2,21.33,3.25,2.0775,7.0,2.285,2.2575,73.4425,0.05,5.0,4.0,453.84,34.61,0.2000000000000001,1.2375,22.0,15.0,240.78,14.5,20.3,0.51,89.69,32.5,11.0,4.0,0.7199999999999998,5.0,1.2625,15178.0,1.0,12.44,102.475,347.32000000000005,0.27,11.4,1104.0,35.0,20.0,11.0,47.599999999999994,6.0,2911.2000000000003,409.9,293.77,6.3500000000000005,6144.0,96.46,326.0,4.74,1.75,0.0,0.25,130.0,4.95,0.6000000000000001,3565.0,20.549999999999997,5.05,8.31,58.0,1.0,28.0,9.14,10.0,0.0,2.0,3.0,10.0,14.0,9.03,5.0,19.0,13.0,16.0,24.0,0.0,4.0,4.0,56.0,7.0,0.0,1.0,1.0
33,3.1100000000000003,6.692500000000001,3.75,4016.0,210.0,0.6199999999999999,0.75,5.0,3.0,0.8600000000000001,5.0,779.9000000000001,0.3000000000000007,2.75,3.4400000000000004,6.0,5723.0,24.0,13.18,0.6199999999999999,113.585,1656.15,11.1375,0.0675,428.48,25.365,1.26,1.9099999999999997,5.71,1.6825,0.11,861.75,1527.0,2.655,0.2724999999999999,250.0,82.0,20.0,5.092499999999999,4.75,100.78,4.0,2.75,1.09,1.09,5.525,745.0000000000001,26.770000000000003,3.25,1.9875,7.0,2.2699999999999996,2.1775,96.8875,0.05,5.0,4.0,454.34,44.55,0.4900000000000002,1.3075,57.0,15.0,212.88,14.5,22.1,0.3700000000000001,42.80000000000001,41.5,11.0,4.5,0.56,4.1000000000000005,1.3375,16064.0,1.0,12.44,107.875,403.12,0.27,10.62,1000.0,17.0,20.0,11.0,36.8,6.0,3119.6000000000004,431.5,387.5499999999999,6.73,6624.6,101.46,328.0,5.04,1.75,0.0,0.25,166.0,5.23,0.4500000000000002,3447.0,20.369999999999997,5.35,7.95,58.0,1.0,28.0,9.079999999999998,10.0,0.0,1.0,3.0,10.0,14.0,8.71,5.0,19.0,13.0,18.0,24.0,0.0,4.0,4.0,56.0,7.0,0.0,1.0,1.0
34,3.1100000000000003,7.4175,1.75,4302.0,138.0,0.1700000000000001,0.75,10.0,2.0,0.6300000000000001,0.0,896.1500000000001,0.2199999999999988,2.75,3.4400000000000004,5.5,5151.0,25.0,8.57,0.4199999999999999,114.5,1808.55,16.5375,0.0625,426.65,25.49,1.36,1.5900000000000003,4.26,1.8725,0.0399999999999999,825.75,1222.2,2.52,0.2125,235.0,82.5,40.0,4.9325,4.75,108.205,4.0,2.75,0.85,0.71,6.375,512.5000000000001,29.67,3.25,1.8725,7.0,2.045,2.0425,121.2075,0.05,5.0,4.0,458.0,66.15,0.7600000000000002,1.4025,87.0,7.0,198.03000000000003,14.5,25.5,0.1799999999999999,19.72999999999999,50.5,11.0,5.0,0.29,2.4000000000000004,1.4625,17208.0,1.0,12.44,117.525,432.8200000000001,0.25,10.08,940.0,5.0,0.0,11.0,17.5,6.0,3584.6000000000004,470.1,484.83,7.49,7234.200000000001,101.96,330.0,5.4399999999999995,1.75,0.0,0.25,202.0,5.61,0.2000000000000001,3303.0,19.73,5.85,7.49,58.0,1.0,28.0,8.18,0.0,0.0,0.0,3.0,0.0,14.0,8.17,1.0,19.0,13.0,20.0,22.0,0.0,4.0,4.0,56.0,7.0,0.0,1.0,1.0
