,range_Atomic_Radus,range_metallic_valence,range_l_quantum_number,range_number_of_valence_electrons,range_Molar_Denstiy_(mol/ml),avg_1st_ionization_potential_(kJ/mol),range_Melting_point_(K),range_gilmor_number_of_valence_electron,avg_Cohesive_energy,avg_metallic_valence,range_Boiling_Point_(K),range_Number_of_unfilled_p_valence_electrons,range_valence_p,avg_heat_atomization(kJ/mol),avg_Density_(g/mL),range_Mendele_Number,range_Density_(g/mL),avg_number_of_valence_electrons,range_abs_valence,avg_thermal_conductivity_(W/(m_K))_,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,avg_Molar_Heat_Capacity(J/mol_K),sum_Molar_Denstiy_(mol/ml),avg_l_quantum_number,avg_polarizability(A^3),sum_Density_(g/mL),range_thermal_conductivity_(W/(m_K))_,range_Molar_Heat_Capacity(J/mol_K),range_heat_of_fusion_(kJ/mol)_,range_Covalent_Radius,range_Zunger_radii_sum,range_Critical_Temperature,range_Number_of_unfilled_d_valence_electrons,range_valence_d,avg_abs_valence,avg_Number_of_unfilled_p_valence_electrons,avg_valence_p,range_heat_of_vaporization_(kJ/mol)_,avg_gilmor_number_of_valence_electron,range_group,sum_valence_f,sum_specific_heat_(J/g_K)_,range_Cohesive_energy,avg_Period,range_Period,range_Pauling_Electronegativity,range_valence_f,range_Number_of_unfilled_f_valence_electrons,avg_Molar_Denstiy_(mol/ml),range_Atomic_Weight,range_polarizability(A^3),range_Gordy_electonegativity,avg_Atomic_Radus,range_valence_s,range_Number_of_unfilled_s_valence_electrons,avg_Number_of_unfilled_d_valence_electrons,avg_valence_d,sum_metallic_valence,avg_Critical_Temperature,sum_valence_d,avg_heat_of_vaporization_(kJ/mol)_,range_outer_shell_electrons,avg_Atomic_Number,range_heat_atomization(kJ/mol),avg_Melting_point_(K),range_families,avg_Gordy_electonegativity,avg_Atomic_Weight,avg_Zunger_radii_sum,avg_Boiling_Point_(K),range_Nagle_electonegativity,avg_families,avg_outer_shell_electrons,avg_Allred-Rockow_electronegativity,range_Atomic_Number,avg_valence_f,avg_Number_of_unfilled_f_valence_electrons,avg_Nagle_electonegativity,avg_valence_s,avg_Number_of_unfilled_s_valence_electrons,avg_Mendele_Number,avg_specific_heat_(J/g_K)_,avg_heat_of_fusion_(kJ/mol)_,avg_group,avg_Covalent_Radius,sum_thermal_conductivity_(W/(m_K))_,sum_Number_of_unfilled_s_valence_electrons,avg_Pauling_Electronegativity,sum_Zunger_radii_sum,sum_l_quantum_number,avg_Orbital_Radius(pm),avg_ionic_radius,range_ionic_radius,sum_Boiling_Point_(K),range_specific_heat_(J/g_K)_,sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_heat_of_vaporization_(kJ/mol)_,sum_polarizability(A^3),range_Orbital_Radius(pm),sum_abs_valence,sum_number_of_valence_electrons,sum_Mendele_Number,sum_Pauling_Electronegativity,sum_Allred-Rockow_electronegativity,sum_heat_of_fusion_(kJ/mol)_,sum_Atomic_Number,sum_Number_of_unfilled_p_valence_electrons,sum_Atomic_Weight,sum_Melting_point_(K),sum_Critical_Temperature,sum_Gordy_electonegativity,sum_Molar_Heat_Capacity(J/mol_K),sum_group,sum_1st_ionization_potential_(kJ/mol),sum_Cohesive_energy,sum_Period,sum_families,sum_valence_s,sum_outer_shell_electrons,sum_valence_p,sum_Orbital_Radius(pm),sum_Atomic_Radus,sum_ionic_radius,sum_heat_atomization(kJ/mol),sum_gilmor_number_of_valence_electron,sum_Covalent_Radius,sum_Number_of_unfilled_f_valence_electrons
613,0.92,4.44,1.0,7.0,0.08,1079.142857142857,918.0,6.0,1.4978571428571428,2.0185714285714287,1594.6,5.0,5.0,138.92857142857144,5.720357142857142,23.0,13.5,7.928571428571428,5.0,10.373571428571427,548.0,1.11,22.086750471428573,0.9985,1.2857142857142856,3.971428571428571,160.17000000000002,49.99,10.862009999999998,25.405,0.5,1.4,4203.04,10.0,10.0,3.0714285714285716,2.9285714285714284,3.0714285714285716,94.6,4.785714285714286,5.0,154.0,9.032,2.29,4.321428571428571,3.0,1.16,14.0,14.0,0.0356607142857142,173.53037,5.2,3.4181,1.1714285714285713,0.0,0.0,6.071428571428571,3.928571428571428,56.52,1484.3028571428572,110.0,37.85257142857143,5.0,44.357142857142854,241.0,360.8928571428572,4.0,6.787914285714285,106.8639682142857,1.5743214285714289,614.3714285714285,1.2799999999999998,6.25,5.071428571428571,2.366428571428571,66.0,5.5,8.5,2.246785714285714,2.0,0.0,85.14285714285714,0.3225714285714285,7.323214285714286,15.071428571428571,1.211785714285714,290.46,0.0,2.5664285714285713,44.081,36.0,94.00714285714284,1.2285714285714286,0.6000000000000001,17202.4,0.36,62.91,170.0,1059.8719999999998,111.20000000000002,57.0,86.0,222.0,2384.0,71.86,66.26,205.05,1242.0,82.0,2992.19111,10105.0,41560.48,190.0616,618.4290132,422.0,30216.0,41.94,121.0,175.0,56.0,142.0,86.0,2632.2,32.8,34.4,3890.0,134.0,33.93,238.0
614,0.77,4.44,1.0,5.0,0.0272999999999999,1073.5,31.69999999999999,6.0,0.945,2.22,298.2,5.0,5.0,86.5,8.31,24.0,10.38,9.5,5.0,4.2299999999999995,133.0,0.93,32.836005,0.1073,1.5,4.25,16.62,8.22,9.907990000000002,2.995,0.3500000000000001,1.2100000000000002,1151.0,10.0,10.0,2.5,3.5,2.5,43.789,4.0,5.0,14.0,0.609,0.5499999999999999,5.0,2.0,0.96,14.0,14.0,0.05365,120.69,2.3000000000000003,1.8369,1.325,0.0,0.0,5.0,5.0,4.44,1159.5,10.0,37.3345,5.0,57.5,51.0,250.1,4.0,7.32845,140.245,1.805,481.0499999999999,1.02,6.0,4.5,2.225,45.0,7.0,7.0,2.05,2.0,0.0,83.0,0.3045,3.7925,14.5,1.315,8.459999999999999,0.0,2.48,3.61,3.0,98.85,1.325,0.3500000000000001,962.1,0.3309999999999999,4.1,10.0,74.669,8.5,27.5,5.0,19.0,166.0,4.96,4.45,7.585,115.0,7.0,280.49,500.2,2319.0,14.6569,65.67201,29.0,2147.0,1.89,10.0,12.0,4.0,9.0,5.0,197.7,2.65,2.65,173.0,8.0,2.63,14.0
615,0.77,4.44,1.0,5.0,0.0272999999999999,1095.6666666666663,31.69999999999999,6.0,1.0366666666666666,1.48,298.2,5.0,5.0,95.0,6.58,24.0,10.38,8.666666666666666,5.0,2.86,133.0,0.93,34.487336666666664,0.1473,1.3333333333333333,3.8666666666666663,19.74,8.22,9.907990000000002,2.995,0.3500000000000001,1.2100000000000002,1151.0,10.0,10.0,3.333333333333333,2.6666666666666665,3.333333333333333,43.789,4.999999999999999,5.0,14.0,1.079,0.5499999999999999,4.666666666666666,2.0,0.96,14.0,14.0,0.0491,120.69,2.3000000000000003,1.8369,1.1966666666666663,0.0,0.0,6.666666666666666,3.333333333333333,4.44,967.6666666666664,10.0,30.03633333333333,5.0,50.0,51.0,255.38333333333333,4.0,7.0222999999999995,120.13,1.6033333333333333,431.35,1.02,6.666666666666666,5.333333333333333,2.38,45.0,4.666666666666666,9.333333333333332,2.22,2.0,0.0,87.0,0.3596666666666666,4.291666666666666,15.333333333333332,1.2566666666666666,8.58,0.0,2.6399999999999997,4.8100000000000005,4.0,94.26666666666664,1.2666666666666666,0.3500000000000001,1294.05,0.3309999999999999,6.66,20.0,90.109,11.6,27.5,10.0,26.0,261.0,7.92,7.14,12.875,150.0,8.0,360.39,766.15,2903.0,21.0669,103.46201,46.0,3287.0,3.11,14.0,20.0,6.0,16.0,10.0,282.79999999999995,3.59,3.8,285.0,15.0,3.77,28.0
616,0.92,4.44,1.0,5.0,0.0673,1132.6666666666663,93.79999999999998,6.0,1.0966666666666665,1.48,391.6,5.0,5.0,98.0,5.54,24.0,13.5,8.666666666666666,5.0,2.8233333333333333,244.0,1.11,27.564003333333332,0.1073,1.3333333333333333,3.5666666666666664,16.62,8.33,20.77,2.995,0.5,1.4,1318.04,10.0,10.0,3.333333333333333,2.666666666666667,3.333333333333333,49.029,5.0,5.0,14.0,1.089,0.7299999999999999,4.333333333333333,3.0,1.16,14.0,14.0,0.0357666666666666,165.14,3.2,1.8369,1.1466666666666665,0.0,0.0,6.666666666666666,3.333333333333333,4.44,911.9866666666666,10.0,28.289666666666665,5.0,43.99999999999999,60.0,224.11666666666665,4.0,7.165633333333332,105.31333333333332,1.54,400.21666666666664,1.2799999999999998,6.666666666666666,5.333333333333332,2.44,63.0,4.666666666666666,9.333333333333332,2.306666666666666,2.0,0.0,86.66666666666666,0.363,3.605,15.333333333333332,1.2066666666666666,8.469999999999999,0.0,2.7066666666666666,4.62,4.0,90.06666666666666,1.2166666666666666,0.5,1200.65,0.3409999999999999,6.92,20.0,84.869,10.7,40.099999999999994,10.0,26.0,260.0,8.120000000000001,7.32,10.815,132.0,8.0,315.94,672.35,2735.96,21.4969,82.69201,46.0,3398.0,3.29,13.0,20.0,6.0,16.0,10.0,270.2,3.44,3.65,294.0,15.0,3.62,28.0
617,0.92,4.44,1.0,5.0,0.0673,1129.0,62.099999999999994,6.0,1.035,2.22,391.6,5.0,5.0,91.0,6.75,23.0,13.5,9.5,5.0,4.175,244.0,1.11,22.451005,0.0673,1.5,3.8,13.5,8.33,10.862009999999998,0.935,0.5,1.4,1318.04,10.0,10.0,2.5,3.5,2.5,49.029,4.0,5.0,14.0,0.619,0.7299999999999999,4.5,3.0,1.16,14.0,14.0,0.03365,165.14,3.2,1.4069000000000005,1.25,0.0,0.0,5.0,5.0,4.44,1075.98,10.0,34.7145,5.0,48.5,60.0,203.2,4.0,7.54345,118.02,1.71,434.35,1.2799999999999998,6.0,4.5,2.315,63.0,7.0,7.0,2.1799999999999997,2.0,0.0,82.5,0.3095,2.7625,14.5,1.24,8.35,0.0,2.58,3.42,3.0,92.55,1.25,0.5,868.7,0.3409999999999999,4.359999999999999,10.0,69.429,7.6,40.099999999999994,5.0,19.0,165.0,5.16,4.63,5.525,97.0,7.0,236.04,406.4,2151.96,15.0869,44.90201,29.0,2258.0,2.07,9.0,12.0,4.0,9.0,5.0,185.1,2.5,2.5,182.0,8.0,2.48,14.0
618,0.92,4.44,1.0,5.0,0.0673,1169.6666666666663,62.099999999999994,6.0,1.1566666666666665,1.48,391.6,5.0,5.0,101.0,4.5,23.0,13.5,8.666666666666666,5.0,2.786666666666666,244.0,1.11,20.64067,0.0673,1.3333333333333333,3.2666666666666666,13.5,8.33,10.862009999999998,0.935,0.5,1.4,1318.04,10.0,10.0,3.333333333333333,2.6666666666666665,3.333333333333333,49.029,4.999999999999999,5.0,14.0,1.099,0.7299999999999999,4.0,3.0,1.16,14.0,14.0,0.0224333333333333,165.14,3.2,1.4069000000000005,1.096666666666667,0.0,0.0,6.666666666666666,3.333333333333333,4.44,856.3066666666666,10.0,26.543,5.0,38.0,60.0,192.85,4.0,7.308966666666667,90.49666666666668,1.4766666666666666,369.0833333333333,1.2799999999999998,6.666666666666666,5.333333333333333,2.5,63.0,4.666666666666666,9.333333333333332,2.393333333333333,2.0,0.0,86.33333333333333,0.3663333333333333,2.918333333333333,15.333333333333332,1.1566666666666665,8.36,0.0,2.773333333333333,4.43,4.0,85.86666666666666,1.1666666666666663,0.5,1107.25,0.3409999999999999,7.18,20.0,79.62899999999999,9.8,40.099999999999994,10.0,26.0,259.0,8.32,7.5,8.754999999999999,114.0,8.0,271.49,578.55,2568.92,21.9269,61.92201,46.0,3509.0,3.47,12.0,20.0,6.0,16.0,10.0,257.6,3.29,3.5,303.0,15.0,3.47,28.0
619,0.56,4.44,1.0,5.0,0.0272999999999999,1007.5,152.39999999999998,6.0,0.8900000000000001,2.22,173.0,5.0,5.0,84.0,9.215,25.0,8.57,9.5,5.0,4.395,1.0,0.5999999999999999,27.521005,0.1073,1.5,5.2,18.43,7.89,0.7220099999999974,5.525,0.1599999999999999,0.8200000000000001,916.0,0.0,0.0,2.5,3.5,2.5,38.479,4.0,5.0,14.0,0.349,0.44,5.5,1.0,0.6600000000000001,14.0,14.0,0.05365,73.69,0.4000000000000003,2.3169000000000004,1.43,0.0,0.0,0.0,10.0,4.44,1277.0,20.0,39.9895,5.0,66.5,46.0,310.45,4.0,7.08845,163.745,2.0,543.65,0.73,6.0,4.5,2.06,27.0,7.0,7.0,1.905,2.0,0.0,83.5,0.1745,5.0575,14.5,1.41,8.79,0.0,2.33,4.0,3.0,108.5,1.45,0.1,1087.3,0.0709999999999999,3.81,0.0,79.979,10.4,8.199999999999989,5.0,19.0,167.0,4.66,4.12,10.115,133.0,7.0,327.49,620.9,2554.0,14.1769,55.04201,29.0,2015.0,1.7800000000000002,11.0,12.0,4.0,9.0,5.0,217.0,2.86,2.9,168.0,8.0,2.8200000000000003,14.0
620,1.23,4.44,1.0,6.0,0.0673,1160.5,179.5,5.0,1.645,2.22,540.0,4.0,4.0,155.0,6.75,16.0,13.5,9.0,4.0,4.185,307.0,1.85,21.301005,0.0673,1.5,3.095,13.5,8.31,13.162009999999997,2.0749999999999997,0.76,1.94,1580.42,10.0,10.0,2.0,4.0,2.0,55.819,3.5,4.0,14.0,1.0590000000000002,1.95,4.0,4.0,1.44,14.0,14.0,0.03365,184.59,4.61,0.1230999999999991,1.095,0.0,0.0,5.0,5.0,4.44,944.79,10.0,31.3195,4.0,44.0,188.0,144.5,3.0,8.30845,108.295,1.44,360.15,2.08,5.5,4.0,2.685,72.0,7.0,7.0,2.58,2.0,0.0,79.0,0.5295000000000001,1.2575,14.0,1.11,8.37,0.0,2.72,2.88,3.0,78.8,1.05,0.9,720.3,0.781,5.16,10.0,62.639,6.19,67.6,4.0,18.0,158.0,5.4399999999999995,5.37,2.515,88.0,8.0,216.59,289.0,1889.58,16.6169,42.60201,28.0,2321.0,3.29,8.0,11.0,4.0,8.0,4.0,157.6,2.19,2.1,310.0,7.0,2.22,14.0
621,0.83,2.4400000000000004,1.0,7.0,0.0073,1003.8,151.7,5.0,2.53,2.688,164.70000000000005,4.0,4.0,242.6,4.306,17.0,11.68,7.0,4.0,1.878,12.0,0.8299999999999998,24.008402,0.3073,1.2000000000000002,3.54,21.53,8.1,5.112009999999998,1.6349999999999998,0.47,1.31,741.0,10.0,10.0,3.0,3.0,3.0,49.429,4.8,4.0,14.0,3.0389999999999997,2.76,3.6,3.0,0.5800000000000001,14.0,14.0,0.06146,169.62,2.5000000000000004,3.2869,1.066,0.0,0.0,8.0,2.0,13.44,1334.1999999999998,10.0,20.1518,4.0,28.6,254.0,341.87,3.0,6.15138,65.554,1.39,667.37,0.9500000000000002,6.4,5.0,2.356,65.0,2.8000000000000003,11.2,2.246,2.0,0.0,83.6,0.6078,1.623,15.0,1.122,9.39,0.0,2.386,6.950000000000001,6.0,89.5,1.1,0.5,3336.8500000000004,0.631,11.23,40.0,100.759,17.7,31.59999999999999,15.0,35.0,418.0,11.93,11.78,8.115,143.0,15.0,327.77,1709.35,6671.0,30.7569,120.04201,75.0,5019.0,12.650000000000002,18.0,32.0,10.0,25.0,15.0,447.5,5.33,5.5,1213.0,24.0,5.609999999999999,56.0
622,0.83,2.4400000000000004,1.0,6.0,0.0073,1003.5,151.7,5.0,1.76,3.22,87.70000000000005,4.0,4.0,170.0,7.785,17.0,11.43,9.0,4.0,4.305,7.0,0.8299999999999998,25.326005,0.1273,1.5,4.15,15.57,8.07,5.112009999999998,0.575,0.47,1.31,421.0,10.0,10.0,2.0,4.0,2.0,49.429,3.5,4.0,14.0,0.849,2.18,4.5,3.0,0.5800000000000001,14.0,14.0,0.06365,168.52,2.5000000000000004,2.3969000000000005,1.295,0.0,0.0,5.0,5.0,6.44,1524.5,10.0,34.5145,4.0,48.0,218.0,310.1,3.0,7.04845,116.33,1.755,674.0,0.9500000000000002,5.5,4.0,2.175,64.0,7.0,7.0,2.015,2.0,0.0,79.5,0.4245,2.0075,14.0,1.255,8.61,0.0,2.29,3.51,3.0,96.8,1.25,0.5,1348.0,0.571,4.03,10.0,69.029,8.3,31.59999999999999,4.0,18.0,159.0,4.58,4.35,4.015,96.0,8.0,232.66,620.2,3049.0,14.0969,50.65201,28.0,2007.0,3.52,9.0,11.0,4.0,8.0,4.0,193.6,2.59,2.5,340.0,7.0,2.51,14.0
623,0.6799999999999999,2.4400000000000004,1.0,6.0,0.0073,974.0,255.9,5.0,1.565,3.22,328.0,4.0,4.0,144.0,9.145,18.0,8.71,9.0,4.0,4.43,66.0,0.6700000000000002,26.576005,0.1273,1.5,4.6,18.29,7.82,2.612009999999998,4.3950000000000005,0.33,1.12,22.0,10.0,10.0,2.0,4.0,2.0,21.528999999999996,3.5,4.0,14.0,0.459,1.79,5.0,2.0,0.5499999999999998,14.0,14.0,0.06365,121.63,1.6000000000000003,2.4869000000000003,1.37,0.0,0.0,5.0,5.0,6.44,1746.0,10.0,48.4645,4.0,57.0,166.0,362.2,3.0,7.00345,139.775,1.85,794.15,0.77,5.5,4.0,2.095,46.0,7.0,7.0,1.925,2.0,0.0,80.0,0.2295,4.4925,14.0,1.325,8.86,0.0,2.275,3.7,3.0,102.2,1.325,0.3500000000000001,1588.3,0.181,3.85,10.0,96.929,9.2,20.799999999999997,4.0,18.0,160.0,4.55,4.19,8.985,114.0,8.0,279.55,724.4,3492.0,14.0069,53.15201,28.0,1948.0,3.13,10.0,11.0,4.0,8.0,4.0,204.4,2.74,2.65,288.0,7.0,2.65,14.0
624,0.48,2.4400000000000004,1.0,6.0,0.0172999999999999,938.0,488.4,5.0,1.43,3.22,632.8000000000001,4.0,4.0,129.0,9.87,19.0,7.26,9.0,4.0,5.345,138.0,0.4000000000000001,26.701005,0.1173,1.5,5.45,19.74,5.99,2.362009999999998,15.195,0.1399999999999999,0.7400000000000002,594.0,0.0,0.0,2.0,4.0,2.0,6.679000000000002,3.5,4.0,14.0,0.339,1.52,5.5,1.0,0.1,14.0,14.0,0.05865,72.99000000000001,0.0999999999999996,2.8068999999999997,1.47,0.0,0.0,0.0,10.0,6.44,2032.0,20.0,55.8895,0.0,66.0,136.0,478.45,2.0,6.843450000000001,164.095,2.04,946.55,0.54,5.0,2.0,1.96,28.0,7.0,7.0,1.81,2.0,0.0,80.5,0.1695,9.892499999999998,14.0,1.42,10.69,0.0,2.05,4.08,3.0,111.85,1.45,0.1,1893.1,0.061,3.62,0.0,111.779,10.9,1.5,4.0,18.0,161.0,4.1,3.92,19.784999999999997,132.0,8.0,328.19,956.9,4064.0,13.6869,53.40201,28.0,1876.0,2.86,11.0,10.0,4.0,4.0,4.0,223.7,2.94,2.9,258.0,7.0,2.84,14.0
625,1.0299999999999998,3.4400000000000004,2.0,8.0,0.09,774.7142857142857,1024.5,4.0,2.882857142857143,3.617142857142857,1710.2,4.0,4.0,272.2857142857143,7.771428571428572,57.0,2.7200000000000006,7.714285714285714,4.0,175.17857142857144,288.0,1.07,25.05697874285714,0.6234000000000001,1.7142857142857142,8.6,54.400000000000006,398.65,2.238851199999999,5.289999999999999,0.2299999999999999,1.98,5241.0,10.0,10.0,1.857142857142857,4.285714285714286,1.7142857142857142,247.75,3.8571428571428568,13.0,11.0,1.9,1.3000000000000005,4.7142857142857135,2.0,0.8700000000000001,11.0,11.0,0.0890571428571428,101.38032,18.1,1.8543000000000005,1.4714285714285713,1.0,1.0,1.4285714285714284,8.571428571428571,25.32,4402.857142857142,60.0,185.65,1.0,44.285714285714285,141.0,1140.507142857143,3.0,4.6877571428571425,105.48290285714285,2.111428571428571,2183.2071428571426,0.98,4.7142857142857135,1.5714285714285712,1.874285714285714,38.0,1.5714285714285714,12.428571428571429,1.6957142857142855,1.5714285714285712,0.4285714285714285,70.71428571428571,0.2714285714285714,14.831428571428573,12.0,1.3957142857142857,1226.25,3.0,1.89,14.78,12.0,123.32857142857142,1.4285714285714286,0.3999999999999999,15282.45,0.22,11.87,10.0,1299.5500000000002,60.2,61.599999999999994,13.0,54.0,495.0,13.23,13.12,103.82,310.0,30.0,738.38032,7983.55,30820.0,32.8143,175.3988512,84.0,5423.0,20.18,33.0,33.0,11.0,11.0,12.0,863.3,10.3,10.0,1906.0,27.0,9.77,87.0
626,1.7799999999999998,5.78,2.0,3.0,0.11,1116.5882352941178,2835.4,3.0,3.422352941176471,1.3729411764705883,4795.0,4.0,4.0,327.29411764705884,2.835294117647059,54.0,10.2,5.647058823529411,4.0,26.28,733.0,2.5199999999999996,17.72868837647059,0.4368,1.4117647058823528,5.592941176470589,48.2,137.97,11.668851199999995,31.78,0.8500000000000001,3.1799999999999997,9295.42,5.0,5.0,3.823529411764706,3.1764705882352944,2.823529411764706,594.59,5.294117647058823,13.0,22.0,12.11,4.2,3.0,4.0,2.21,11.0,11.0,0.0256941176470588,148.93032,22.81,4.819999999999999,0.94,1.0,1.0,9.11764705882353,0.8823529411764707,23.34,2667.3505882352943,15.0,136.28941176470587,5.0,20.941176470588236,409.0,754.2205882352941,4.0,7.183447058823529,47.62827294117648,1.241176470588235,1275.5029411764708,2.52,6.0,4.647058823529412,2.9358823529411766,59.0,1.2941176470588236,12.705882352941178,2.907058823529412,1.823529411764706,0.1764705882352941,74.11764705882354,0.7123529411764707,7.237647058823529,12.705882352941178,0.9570588235294116,446.76,3.0,2.9541176470588235,21.1,24.0,78.90588235294118,0.8852941176470588,1.15,21683.55,0.76,49.42,155.0,2316.92,95.08,127.7,65.0,96.0,1260.0,50.22,49.91,123.04,356.0,54.0,809.68064,12821.75,45344.96,122.1186,301.3877024,216.0,18982.0,58.18000000000001,51.0,102.0,31.0,79.0,48.0,1341.4,15.98,15.05,5564.0,90.0,16.27,216.0
627,1.38,2.0,2.0,3.0,0.0210999999999999,852.625,2114.2000000000003,4.0,3.37125,2.5,4155.299999999999,4.0,4.0,327.0,5.15625,55.0,11.23,5.0,3.0,7.09375,419.0,1.4999999999999998,23.9520378,0.4813,1.625,9.7375,41.25,22.73,3.618851199999998,22.34,0.56,2.55,9086.0,2.0,2.0,3.0,3.5,2.5,565.2,4.75,13.0,36.0,4.01,3.5900000000000003,4.125,3.0,1.35,14.0,14.0,0.0601625,146.42000000000002,20.700000000000003,0.8560999999999996,1.375,0.0,0.0,9.75,0.25,20.0,4013.75,2.0,138.25,4.0,35.75,340.0,990.525,4.0,5.831125,83.58758,1.96375,1801.0875,1.39,5.625,4.5,2.03625,56.0,4.5,9.5,1.98125,2.0,0.0,68.875,0.50125,7.132499999999999,11.25,1.22,56.75,0.0,2.0825,15.71,13.0,112.25,1.25625,0.75,14408.7,0.57,15.85,78.0,1106.0,77.9,91.7,24.0,40.0,551.0,16.66,16.29,57.059999999999995,286.0,28.0,668.70064,7924.200000000001,32110.0,46.649,191.6163024,90.0,6821.0,26.97,33.0,45.0,16.0,36.0,20.0,898.0,11.0,10.05,2616.0,38.0,9.76,76.0
628,1.7799999999999998,3.0,2.0,3.0,0.0534,1020.8,1692.4,3.0,2.8280000000000003,1.2000000000000002,2883.0,4.0,4.0,269.8,3.5200000000000005,54.0,8.8,4.8,3.0,6.498,733.0,2.5199999999999996,19.38754048,0.1068,1.8000000000000005,9.914,17.6,16.169999999999998,11.668851199999995,11.98,0.8500000000000001,3.1799999999999997,7415.42,0.0,0.0,2.8,3.6000000000000005,2.4,237.59,4.8,13.0,22.0,3.08,0.52,3.6000000000000005,4.0,2.21,11.0,11.0,0.02136,148.93032,22.81,2.855699999999999,1.192,0.0,0.0,10.0,0.0,6.0,3120.748,0.0,98.446,4.0,31.6,52.0,731.7100000000002,4.0,7.22772,75.57212799999999,1.742,1243.35,2.52,5.4,4.3999999999999995,2.602,59.0,4.4,9.6,2.612,2.0,0.0,65.39999999999999,0.6160000000000001,5.012,10.8,1.07,32.49,0.0,2.556,8.709999999999999,9.0,96.08,1.06,1.15,6216.75,0.76,13.06,50.0,492.23,49.57,127.7,14.0,24.0,327.0,12.78,13.01,25.06,158.0,18.0,377.86064,3658.55,15603.74,36.1386,96.9377024,54.0,5104.0,14.14,18.0,27.0,10.0,22.0,12.0,480.4,5.959999999999999,5.3,1349.0,24.0,5.35,48.0
629,1.38,1.0,2.0,3.0,0.0065999999999999,832.4,1361.2,3.0,2.966,2.4000000000000004,2255.3,4.0,4.0,287.8,4.7620000000000005,55.0,6.73,4.8,3.0,6.642,419.0,1.4999999999999998,24.217540479999997,0.2868,1.8000000000000005,11.18,23.81,15.93,3.618851199999998,10.48,0.56,2.55,6256.0,0.0,0.0,2.8,3.6000000000000005,2.4,231.2,4.8,13.0,22.0,2.4499999999999997,0.29,4.2,3.0,1.35,11.0,11.0,0.05736,132.86032,20.700000000000003,0.3356999999999992,1.432,0.0,0.0,10.0,0.0,12.0,3816.4,0.0,102.28,4.0,36.4,22.0,930.43,4.0,5.71572,85.214128,2.12,1619.97,1.39,5.4,4.3999999999999995,1.99,51.0,4.4,9.6,1.934,2.0,0.0,66.0,0.49,5.912,10.8,1.2440000000000002,33.21,0.0,2.04,10.6,9.0,117.68,1.3,0.75,8099.85,0.5499999999999999,9.670000000000002,50.0,511.4,55.900000000000006,91.7,14.0,24.0,330.0,10.2,9.95,29.56,182.0,18.0,426.07064,4652.15,19082.0,28.5786,121.0877024,54.0,4162.0,14.830000000000002,21.0,27.0,10.0,22.0,12.0,588.4,7.16,6.5,1439.0,24.0,6.220000000000001,48.0
630,1.6999999999999995,0.0,2.0,2.0,0.0534,991.5,1683.9,2.0,4.03,3.0,2895.8,3.0,3.0,387.0,4.4,49.0,8.8,4.0,2.0,8.115,821.0,1.98,20.4794256,0.0534,2.0,12.35,8.8,16.169999999999998,11.818851199999996,11.84,0.8300000000000001,3.11,7443.81,0.0,0.0,2.0,4.5,1.5,238.21,4.0,12.0,11.0,1.2,1.7799999999999998,4.0,4.0,1.81,11.0,11.0,0.0267,150.92032,22.5,1.3656999999999997,1.41,0.0,0.0,10.0,0.0,6.0,3848.095,0.0,121.895,3.0,37.0,172.0,905.2,4.0,6.197150000000001,89.47015999999999,2.095,1525.25,2.02,5.0,3.5,2.08,60.0,5.5,8.5,2.1100000000000003,2.0,0.0,57.5,0.6,6.279999999999999,9.0,1.165,16.23,0.0,2.135,4.1899999999999995,4.0,112.4,1.2,1.1,3050.5,0.88,4.220000000000001,20.0,243.79,24.700000000000003,120.6,4.0,8.0,115.0,4.27,4.16,12.56,74.0,9.0,178.94032,1810.4,7696.19,12.3943,40.9588512,18.0,1983.0,8.06,8.0,10.0,4.0,7.0,3.0,224.8,2.82,2.4,774.0,8.0,2.33,17.0
