formula,avg_1st_ionization_potential_(kJ/mol),avg_Allred-Rockow_electronegativity,avg_Atomic_Number,avg_Atomic_Radus,avg_Atomic_Weight,avg_Boiling_Point_(K),avg_Cohesive_energy,avg_Covalent_Radius,avg_Critical_Temperature,avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Melting_point_(K),avg_Mendele_Number,avg_Molar_Denstiy_(mol/ml),avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_s_valence_electrons,avg_Orbital_Radius(pm),avg_Pauling_Electronegativity,avg_Period,avg_Zunger_radii_sum,avg_abs_valence,avg_families,avg_gilmor_number_of_valence_electron,avg_group,avg_heat_atomization(kJ/mol),avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_ionic_radius,avg_l_quantum_number,avg_metallic_valence,avg_number_of_valence_electrons,avg_outer_shell_electrons,avg_polarizability(A^3),avg_specific_heat_(J/g_K)_,avg_thermal_conductivity_(W/(m_K))_,avg_valence_d,avg_valence_f,avg_valence_p,avg_valence_s,sum_1st_ionization_potential_(kJ/mol),sum_Allred-Rockow_electronegativity,sum_Atomic_Number,sum_Atomic_Radus,sum_Atomic_Weight,sum_Boiling_Point_(K),sum_Cohesive_energy,sum_Covalent_Radius,sum_Critical_Temperature,sum_Density_(g/mL),sum_Gordy_electonegativity,sum_Melting_point_(K),sum_Mendele_Number,sum_Molar_Denstiy_(mol/ml),sum_Molar_Heat_Capacity(J/mol_K),sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_Number_of_unfilled_f_valence_electrons,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_s_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_Period,sum_Zunger_radii_sum,sum_abs_valence,sum_families,sum_gilmor_number_of_valence_electron,sum_group,sum_heat_atomization(kJ/mol),sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_l_quantum_number,sum_metallic_valence,sum_number_of_valence_electrons,sum_outer_shell_electrons,sum_polarizability(A^3),sum_specific_heat_(J/g_K)_,sum_thermal_conductivity_(W/(m_K))_,sum_valence_d,sum_valence_f,sum_valence_p,sum_valence_s,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,range_Atomic_Number,range_Atomic_Radus,range_Atomic_Weight,range_Boiling_Point_(K),range_Cohesive_energy,range_Covalent_Radius,range_Critical_Temperature,range_Density_(g/mL),range_Gordy_electonegativity,range_Melting_point_(K),range_Mendele_Number,range_Molar_Denstiy_(mol/ml),range_Molar_Heat_Capacity(J/mol_K),range_Nagle_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_p_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_Orbital_Radius(pm),range_Pauling_Electronegativity,range_Period,range_Zunger_radii_sum,range_abs_valence,range_families,range_gilmor_number_of_valence_electron,range_group,range_heat_atomization(kJ/mol),range_heat_of_fusion_(kJ/mol)_,range_heat_of_vaporization_(kJ/mol)_,range_ionic_radius,range_l_quantum_number,range_metallic_valence,range_number_of_valence_electrons,range_outer_shell_electrons,range_polarizability(A^3),range_specific_heat_(J/g_K)_,range_thermal_conductivity_(W/(m_K))_,range_valence_d,range_valence_f,range_valence_p,range_valence_s,target
La2Fe(SeO)2,906.8571428571428,2.2942857142857145,32.0,1.2114285714285713,74.79857142857142,1796.2928571428567,3.34,1.2014285714285713,4867.594285714285,4.248571428571428,5.817142857142857,754.8928571428571,61.857142857142854,0.0485714285714285,22.47571428571429,2.1914285714285713,8.857142857142856,14.0,3.7142857142857135,0.0,111.32857142857142,2.287142857142857,4.0,1.6842857142857144,3.4285714285714284,5.428571428571429,4.428571428571428,11.142857142857142,316.57142857142856,5.717142857142858,179.9742857142857,1.257142857142857,1.4285714285714284,2.2542857142857144,5.428571428571429,4.285714285714286,11.397142857142857,0.4714285714285714,15.471428571428572,1.1428571428571428,0.0,2.2857142857142856,2.0,6348.0,16.06,224.0,8.48,523.59,12574.05,23.380000000000003,8.41,34073.16,29.74,40.72,5284.250000000001,433.0,0.34,157.32999999999998,15.34,62.0,98.0,26.0,0.0,779.3,16.009999999999998,28.0,11.79,24.0,38.0,31.0,78.0,2216.0,40.02,1259.82,8.799999999999999,10.0,15.78,38.0,30.0,79.78,3.3,108.3,8.0,0.0,16.0,14.0,776.0,2.5199999999999996,49.0,1.47,122.91,3637.0,2.01,0.96,10345.42,7.86,4.949999999999999,1753.4,76.0,0.14,11.67,2.58,6.0,0.0,4.0,0.0,146.5,2.34,4.0,2.6100000000000003,5.0,4.0,5.0,13.0,196.0,13.58,410.59,1.35,1.0,5.78,5.0,4.0,30.31,0.73,80.17,6.0,0.0,4.0,0.0,1.1414
La2HfS5,841.875,2.03625,33.25,1.2975,77.0825,1989.5875,3.70375,1.2475,4746.25,4.49375,5.5825499999999995,852.0250000000001,63.875,0.0568125,23.952325,1.96625,9.5,12.25,3.5,0.0,116.95,2.05,4.125,1.82125,3.0,5.625,4.25,11.25,357.5,5.6325,181.5,1.30625,1.375,2.5,5.0,4.5,11.6125,0.50875,6.41875,0.5,1.75,2.5,2.0,6735.0,16.29,266.0,10.38,616.66,15916.7,29.63,9.98,37970.0,35.95,44.6604,6816.200000000001,511.0,0.4545,191.6186,15.73,76.0,98.0,28.0,0.0,935.6,16.4,33.0,14.57,24.0,45.0,34.0,90.0,2860.0,45.06,1452.0,10.45,11.0,20.0,40.0,36.0,92.9,4.07,51.35,4.0,14.0,20.0,16.0,462.0,1.4999999999999998,56.0,1.2000000000000002,146.42000000000002,4155.299999999999,3.5900000000000003,0.6699999999999999,9186.0,11.23,1.8504000000000005,2114.2000000000003,75.0,0.0344999999999999,3.620000000000001,1.4500000000000002,2.0,14.0,4.0,0.0,110.5,1.48,3.0,1.98,3.0,4.0,5.0,13.0,340.0,22.34,565.2,0.95,1.0,2.0,3.0,4.0,28.200000000000003,0.57,22.73,2.0,14.0,4.0,0.0,1.1290000000000004
La2Mn(SeO)2,900.4285714285713,2.287142857142858,31.857142857142858,1.2185714285714284,74.66857142857143,1683.7214285714283,3.1457142857142855,1.2214285714285715,4164.308571428571,4.187142857142857,5.805714285714284,713.3214285714286,61.42857142857142,0.0485714285714285,22.732857142857146,2.185714285714286,9.0,14.0,3.7142857142857135,0.0,112.05714285714284,2.247142857142857,4.0,1.7,3.2857142857142856,5.428571428571429,4.428571428571428,11.0,297.0,5.467142857142858,162.31714285714284,1.257142857142857,1.4285714285714284,2.2542857142857144,5.285714285714286,4.285714285714286,11.54,0.4771428571428571,5.131428571428572,1.0,0.0,2.2857142857142856,2.0,6303.0,16.01,223.0,8.530000000000001,522.68,11786.05,22.020000000000003,8.55,29150.16,29.31,40.64,4993.25,430.0,0.34,159.13,15.3,63.0,98.0,26.0,0.0,784.4,15.73,28.0,11.9,23.0,38.0,31.0,77.0,2079.0,38.27,1136.22,8.799999999999999,10.0,15.78,37.0,30.0,80.78,3.34,35.92,7.0,0.0,16.0,14.0,776.0,2.5199999999999996,49.0,1.47,122.91,3637.0,2.01,0.96,10345.42,7.43,5.029999999999999,1462.4,76.0,0.14,11.67,2.58,5.0,0.0,4.0,0.0,146.5,2.34,4.0,2.6100000000000003,4.0,4.0,5.0,13.0,196.0,11.83,410.59,1.35,1.0,5.78,4.0,4.0,30.31,0.73,13.47,5.0,0.0,4.0,0.0,1.7513000000000003
La2MoO5,1041.25,2.7125000000000004,24.5,1.025,56.72,1598.775,3.6075,1.06,3902.8625,2.8125,6.805,693.7750000000001,63.875,0.02375,18.79625,2.68,9.125,14.0,3.5,0.125,95.0,2.695,3.375,1.40375,3.375,5.625,4.5,11.5,343.625,5.6875,180.38125,1.04375,1.375,1.4725,5.25,4.375,9.86875,0.65375,20.64375,0.875,0.0,2.5,1.875,8330.0,21.700000000000003,196.0,8.2,453.76,12790.2,28.86,8.48,31222.9,22.5,54.44,5550.200000000001,511.0,0.19,150.37,21.44,73.0,112.0,28.0,1.0,760.0,21.56,27.0,11.23,27.0,45.0,36.0,92.0,2749.0,45.5,1443.05,8.35,11.0,11.78,42.0,35.0,78.95,5.23,165.15,7.0,0.0,20.0,15.0,776.0,2.5199999999999996,49.0,1.47,122.91,4795.0,4.2,0.96,10345.42,10.2,4.819999999999999,2835.4,74.0,0.11,11.67,2.58,5.0,0.0,4.0,1.0,146.5,2.34,4.0,2.6100000000000003,4.0,4.0,5.0,13.0,409.0,31.78,594.59,1.35,1.0,5.78,3.0,5.0,30.31,0.73,137.97,5.0,0.0,4.0,1.0,0.5754000000000001
La2O3,1003.6,2.602,27.6,1.068,65.164,1544.95,3.3600000000000003,1.114,4292.748,2.4600000000000004,6.829999999999999,510.11000000000007,57.4,0.016,19.388,2.588,9.6,14.0,3.6000000000000005,0.0,103.6,2.504,3.6000000000000005,1.5140000000000002,2.8,5.4,4.0,10.8,318.6,2.6120000000000005,167.64600000000002,1.14,1.4,1.2000000000000002,4.8,4.3999999999999995,12.914,0.6280000000000001,5.418,0.4,0.0,2.4,2.0,5018.0,13.01,138.0,5.34,325.82,7724.75,16.8,5.57,21463.74,12.3,34.15,2550.55,287.0,0.08,96.94,12.94,48.0,70.0,18.0,0.0,518.0,12.52,18.0,7.57,14.0,27.0,20.0,54.0,1593.0,13.06,838.23,5.699999999999999,7.0,6.0,24.0,22.0,64.57000000000001,3.14,27.09,2.0,0.0,12.0,10.0,776.0,2.5199999999999996,49.0,1.47,122.91,3637.0,1.8499999999999996,0.96,10345.42,6.15,3.85,1138.4,74.0,0.04,11.67,2.58,1.0,0.0,4.0,0.0,146.5,2.34,4.0,2.6100000000000003,3.0,4.0,5.0,13.0,174.0,5.98,410.59,1.35,1.0,3.0,3.0,4.0,30.31,0.73,13.47,1.0,0.0,4.0,0.0,3.8248
La2S3,815.2,1.99,32.4,1.308,74.806,1921.57,3.498,1.288,4988.4,3.702,5.318,708.83,58.0,0.052,24.218,1.91,9.6,14.0,3.6000000000000005,0.0,125.20000000000002,1.988,4.2,1.8920000000000003,2.8,5.4,4.0,10.8,336.6,3.5120000000000005,171.48000000000002,1.38,1.4,2.4000000000000004,4.8,4.3999999999999995,14.18,0.502,5.562,0.4,0.0,2.4,2.0,4076.0,9.95,162.0,6.54,374.03,9607.85,17.490000000000002,6.4399999999999995,24942.0,18.51,26.589999999999996,3544.15,290.0,0.26,121.09,9.55,48.0,70.0,18.0,0.0,626.0,9.94,21.0,9.46,14.0,27.0,20.0,54.0,1683.0,17.560000000000002,857.4,6.9,7.0,12.0,24.0,22.0,70.9,2.51,27.81,2.0,0.0,12.0,10.0,462.0,1.4999999999999998,41.0,1.0699999999999998,106.84,3009.3,1.6199999999999997,0.6699999999999999,9186.0,4.08,1.33,807.2,75.0,0.0199999999999999,3.620000000000001,1.4500000000000002,1.0,0.0,4.0,0.0,110.5,1.48,3.0,1.98,3.0,4.0,5.0,13.0,144.0,4.48,404.2,0.95,1.0,1.0,3.0,4.0,28.200000000000003,0.52,13.23,1.0,0.0,4.0,0.0,1.0358
La2Se3,779.8000000000001,1.894,43.2,1.398,102.94,2065.75,3.264,1.372,5254.2,5.3340000000000005,5.263999999999999,771.35,58.6,0.052,25.718,1.802,9.6,14.0,3.6000000000000005,0.0,131.68,1.97,4.800000000000001,2.006,2.8,5.4,4.0,10.8,305.4,6.494000000000001,188.22000000000003,1.47,1.4,2.4000000000000004,4.8,4.3999999999999995,14.72,0.268,5.712000000000001,0.4,0.0,2.4,2.0,3899.0,9.47,216.0,6.99,514.7,10328.75,16.32,6.859999999999999,26271.0,26.67,26.32,3856.75,293.0,0.26,128.59,9.01,48.0,70.0,18.0,0.0,658.4,9.85,24.0,10.03,14.0,27.0,20.0,54.0,1527.0,32.47,941.1,7.35,7.0,12.0,24.0,22.0,73.6,1.34,28.56,2.0,0.0,12.0,10.0,403.0,1.34,23.0,0.92,59.95,2769.0,2.01,0.53,8743.0,1.3600000000000003,1.2400000000000002,703.0000000000001,76.0,0.0199999999999999,1.120000000000001,1.27,1.0,0.0,4.0,0.0,99.7,1.4499999999999995,2.0,1.79,3.0,4.0,5.0,13.0,196.0,0.4900000000000002,376.3,0.8,1.0,1.0,3.0,4.0,27.3,0.13,12.98,1.0,0.0,4.0,0.0,1.5389999999999997
La2TiCoO6,1037.9,2.706,21.1,1.006,48.063,1469.85,3.39,1.038,4282.748,2.5740000000000003,6.59,641.6100000000001,64.89999999999999,0.032,19.075000000000003,2.647,8.9,14.0,3.6000000000000005,0.0,91.88,2.6260000000000003,3.2,1.358,3.5,5.6,4.3999999999999995,11.5,323.5,4.536,164.596,1.025,1.4,1.578,5.5,4.3999999999999995,8.904,0.684,14.908,1.1,0.0,2.4,2.0,10379.0,27.06,211.0,10.06,480.63,14698.5,33.9,10.38,42827.48,25.74,65.9,6416.1,649.0,0.3199999999999999,190.75,26.47,89.0,140.0,36.0,0.0,918.8,26.26,32.0,13.58,35.0,56.0,44.0,115.0,3235.0,45.36000000000001,1645.96,10.25,14.0,15.78,55.0,44.0,89.03999999999999,6.840000000000001,149.08,11.0,0.0,24.0,20.0,776.0,2.5199999999999996,49.0,1.47,122.91,3637.0,2.2299999999999995,0.96,15345.42,8.9,5.229999999999999,1878.4,74.0,0.15,11.67,2.58,7.0,0.0,4.0,0.0,146.5,2.34,4.0,2.6100000000000003,6.0,4.0,5.0,13.0,221.0,15.97,417.59,1.35,1.0,5.78,6.0,4.0,30.31,0.73,99.97,7.0,0.0,4.0,0.0,0.5484
La2Zn(SeO)2,927.4285714285712,2.2642857142857142,32.57142857142857,1.1914285714285713,76.16142857142857,1532.8642857142854,2.9214285714285713,1.21,4029.022857142857,4.144285714285714,5.864285714285714,595.55,63.857142857142854,0.0442857142857142,22.60857142857143,2.2,8.285714285714285,14.0,3.7142857142857135,0.0,109.0142857142857,2.261428571428571,4.0,1.6514285714285717,2.571428571428571,5.428571428571429,3.8571428571428568,11.714285714285714,275.57142857142856,4.791428571428571,146.50285714285712,1.2499999999999998,1.4285714285714284,2.062857142857143,6.0,4.285714285714286,11.111428571428572,0.4642857142857143,20.585714285714285,1.714285714285714,0.0,2.2857142857142856,2.0,6492.0,15.85,228.0,8.34,533.13,10730.05,20.45,8.469999999999999,28203.16,29.01,41.05,4168.85,447.0,0.31,158.26,15.4,58.0,98.0,26.0,0.0,763.1,15.829999999999998,28.0,11.56,18.0,38.0,27.0,82.0,1929.0,33.54,1025.52,8.75,10.0,14.44,42.0,30.0,77.78,3.25,144.1,12.0,0.0,16.0,14.0,776.0,2.5199999999999996,49.0,1.47,122.91,3637.0,3.1199999999999997,0.96,10345.42,7.13,4.619999999999999,1138.4,76.0,0.11,11.67,2.58,10.0,0.0,4.0,0.0,146.5,2.34,4.0,2.6100000000000003,4.0,4.0,5.0,13.0,292.0,7.1000000000000005,410.59,1.35,1.0,4.44,9.0,4.0,30.31,0.73,115.97,10.0,0.0,4.0,0.0,2.4958
La2ZrS5,839.5,2.05625,29.25,1.295,66.17375,1961.7125,3.68,1.245,4527.5,3.645000000000001,5.217499999999999,805.1500000000001,63.75,0.05625,23.9075,1.9625,9.5,14.0,3.5,0.0,118.4125,2.05375,4.0,1.81125,3.0,5.625,4.25,11.25,356.25,4.7375,182.375,1.30625,1.375,2.5,5.0,4.5,11.825,0.525,6.3812500000000005,0.5,0.0,2.5,2.0,6716.0,16.45,234.0,10.36,529.39,15693.7,29.44,9.96,36220.0,29.160000000000004,41.739999999999995,6441.200000000001,510.0,0.45,191.26,15.7,76.0,112.0,28.0,0.0,947.3,16.43,32.0,14.49,24.0,45.0,34.0,90.0,2850.0,37.9,1459.0,10.45,11.0,20.0,40.0,36.0,94.6,4.2,51.05,4.0,0.0,20.0,16.0,462.0,1.4999999999999998,41.0,1.1800000000000002,106.84,3932.3,3.4,0.6699999999999999,9186.0,4.4399999999999995,2.3999999999999995,1739.2,75.0,0.03,3.620000000000001,1.4500000000000002,2.0,0.0,4.0,0.0,110.5,1.48,3.0,1.98,3.0,4.0,5.0,13.0,330.0,15.179999999999998,572.2,0.95,1.0,2.0,3.0,4.0,28.200000000000003,0.52,22.43,2.0,0.0,4.0,0.0,1.1334999999999995
La3CuGeSe7,809.0,2.01,39.16666666666667,1.3133333333333337,92.13416666666669,1985.9833333333331,3.1641666666666666,1.3158333333333334,4801.666666666667,5.5216666666666665,5.181666666666667,798.9333333333334,67.08333333333334,0.0625,25.2875,1.8841666666666668,8.916666666666668,14.0,3.5,0.0833333333333333,120.43333333333334,2.088333333333334,4.5,1.8225,2.75,5.666666666666667,4.25,12.166666666666668,297.75,9.618333333333334,178.09166666666667,1.375,1.3333333333333337,2.703333333333333,5.5,4.416666666666667,11.058333333333334,0.2925,42.086666666666666,1.0833333333333333,0.0,2.5,1.9166666666666667,9708.0,24.120000000000005,470.0,15.760000000000002,1105.61,23831.8,37.97,15.79,57620.0,66.26,62.18,9587.2,805.0,0.75,303.45,22.61,107.0,168.0,42.0,1.0,1445.2,25.06,54.0,21.870000000000005,33.0,68.0,51.0,146.0,3573.0,115.42000000000002,2137.1,16.5,16.0,32.44,66.0,53.0,132.70000000000002,3.51,505.04,13.0,0.0,30.0,23.0,403.0,1.34,28.0,0.92,75.36,2769.0,2.01,0.53,8743.0,4.170000000000001,2.0999999999999996,866.0000000000001,76.0,0.1,3.150000000000002,1.27,10.0,0.0,4.0,1.0,99.7,1.4499999999999995,2.0,1.79,4.0,4.0,5.0,13.0,196.0,30.74,376.3,0.8,1.0,3.4400000000000004,8.0,5.0,27.3,0.19,400.48,10.0,0.0,4.0,1.0,1.1936
La3LuSe6,778.4000000000001,1.894,44.599999999999994,1.42,106.54569999999998,2060.55,3.26,1.363,4558.2,5.702999999999999,5.4302399999999995,845.6499999999999,61.4,0.05362,25.703505,1.81,9.6,12.6,3.5999999999999996,0.0,128.06,1.987,4.8,2.035,2.8,5.4,4.199999999999999,10.8,305.79999999999995,7.734,182.41,1.45,1.4,2.4,4.8,4.3999999999999995,13.8,0.264,6.002,0.4,1.4,2.4,2.0,7784.0,18.94,446.0,14.2,1065.457,20605.5,32.6,13.63,45582.0,57.03,54.302400000000006,8456.5,614.0,0.5362,257.03505,18.1,96.0,126.0,36.0,0.0,1280.6,19.869999999999997,48.0,20.35,28.0,54.0,42.0,108.0,3058.0,77.34,1824.1,14.5,14.0,24.0,48.0,44.0,138.0,2.64,60.02,4.0,14.0,24.0,20.0,417.0,1.34,37.0,1.14,96.00700000000002,2769.0,2.01,0.53,8743.0,5.05,1.6624000000000008,1446.0,76.0,0.0199999999999999,1.120000000000001,1.27,1.0,14.0,4.0,0.0,99.7,1.4499999999999995,2.0,2.08,3.0,4.0,5.0,13.0,200.0,12.400000000000002,376.3,0.8,1.0,1.0,3.0,4.0,27.3,0.17,15.88,1.0,14.0,4.0,0.0,0.4844999999999997
La3Mo4O16F,1127.2916666666667,2.9625,19.833333333333332,0.8979166666666666,44.81208333333333,1343.7291666666663,3.4770833333333333,0.9691666666666664,2996.5666666666666,2.46875,7.157083333333333,669.5583333333334,71.83333333333333,0.0233333333333333,17.75958333333333,2.929583333333333,9.041666666666666,13.999999999999998,3.1249999999999996,0.1666666666666666,80.92083333333333,2.9566666666666666,3.0,1.16875,3.8333333333333335,6.041666666666665,5.083333333333334,12.75,331.8333333333333,6.265833333333333,153.82625,0.90625,1.2916666666666667,1.3383333333333334,5.666666666666667,4.708333333333334,6.57375,0.7129166666666666,24.70875,0.9583333333333331,0.0,2.875,1.8333333333333333,27055.0,71.1,476.0,21.55,1075.49,32249.5,83.45,23.26,71917.6,59.25,171.76999999999998,16069.4,1724.0,0.56,426.23,70.31,217.0,336.0,75.0,4.0,1942.1,70.96000000000001,72.0,28.05,92.0,145.0,122.0,306.0,7964.0,150.38,3691.83,21.75,31.0,32.120000000000005,136.0,113.0,157.76999999999998,17.11,593.01,23.0,0.0,69.0,44.0,1143.0,3.1000000000000005,49.0,1.53,122.91,4800.099999999999,5.98,0.98,10355.68,10.2,6.54,2836.8,80.0,0.11,11.67,3.1900000000000004,5.0,0.0,5.0,1.0,151.9,2.88,4.0,2.67,4.0,5.0,6.0,14.0,579.0,31.78,594.73,1.45,1.0,5.78,4.0,6.0,30.47,0.73,137.97,5.0,0.0,5.0,1.0,3.6136
La4Cd4In2S13,858.2608695652173,2.0621739130434777,31.565217391304344,1.2521739130434784,71.8186956521739,1439.1108695652176,2.8091304347826087,1.2530434782608697,3668.782608695652,4.379565217391304,5.142173913043478,566.3326086956521,70.69565217391303,0.06,24.251739130434785,1.9726086956521736,7.217391304347825,14.0,3.6521739130434785,0.0,111.69565217391305,2.0982608695652174,4.043478260869565,1.7217391304347829,2.5217391304347823,5.608695652173913,4.0,12.782608695652172,271.86956521739125,3.4104347826086956,114.98608695652176,1.308695652173913,1.0,2.723478260869565,6.260869565217391,4.260869565217392,9.143478260869564,0.4943478260869565,26.430869565217385,2.782608695652174,0.0,2.3478260869565215,2.0,19740.0,47.43000000000001,726.0,28.799999999999997,1651.8300000000002,33099.55,64.61,28.82,84382.0,100.73,118.27,13025.65,1626.0,1.38,557.79,45.370000000000005,166.0,322.0,84.0,0.0,2569.0,48.26,93.0,39.60000000000001,58.0,129.0,92.0,294.0,6253.0,78.44,2644.68,30.1,23.0,62.64,144.0,98.0,210.3,11.37,607.91,64.0,0.0,54.0,46.0,462.0,1.4999999999999998,41.0,1.0699999999999998,106.84,3009.3,3.3099999999999996,0.6699999999999999,9186.0,6.58,1.9299999999999995,807.2,75.0,0.04,3.640000000000001,1.4500000000000002,10.0,0.0,4.0,0.0,110.5,1.48,3.0,1.98,4.0,4.0,5.0,13.0,311.0,4.48,404.2,0.95,2.0,2.4400000000000004,9.0,4.0,28.200000000000003,0.52,96.53,10.0,0.0,4.0,0.0,1.1568999999999994
La4Fe(SbS5)2,857.7647058823529,2.118823529411765,30.352941176470587,1.224705882352941,69.15941176470588,1738.620588235294,3.303529411764706,1.2335294117647058,4384.117647058823,3.914117647058823,5.294117647058823,720.5029411764706,68.05882352941177,0.0588235294117647,24.05705882352941,2.0129411764705885,8.23529411764706,14.0,3.2941176470588234,0.0,113.95882352941176,2.125294117647059,4.0,1.7041176470588235,3.2941176470588234,5.764705882352942,4.647058823529411,12.352941176470589,319.05882352941177,5.62,132.8164705882353,1.2999999999999998,1.2941176470588236,2.5752941176470587,5.294117647058823,4.352941176470588,10.294117647058824,0.5129411764705882,10.911764705882351,1.7647058823529411,0.0,2.7058823529411766,2.0,14582.0,36.019999999999996,516.0,20.82,1175.71,29556.55,56.16,20.97,74530.0,66.54,90.0,12248.55,1157.0,1.0,408.97,34.22,140.0,238.0,56.0,0.0,1937.3,36.13,68.0,28.97,56.0,98.0,79.0,210.0,5424.0,95.54,2257.88,22.1,22.0,43.78,90.0,74.0,175.0,8.719999999999999,185.49999999999997,30.0,0.0,46.0,34.0,462.0,1.4999999999999998,41.0,1.0699999999999998,106.84,3009.3,1.7199999999999998,0.6699999999999999,9186.0,5.790000000000001,2.4299999999999997,1422.2,75.0,0.1,3.620000000000001,1.4500000000000002,10.0,0.0,4.0,0.0,110.5,1.48,3.0,1.98,5.0,4.0,5.0,13.0,161.0,18.15,404.2,0.95,1.0,3.78,5.0,4.0,28.200000000000003,0.52,79.93,10.0,0.0,4.0,0.0,0.0799000000000003
La4InSbS9,836.2666666666667,2.087333333333333,31.46666666666666,1.2406666666666668,72.05666666666666,1729.7033333333334,3.253333333333333,1.2506666666666666,4375.066666666667,3.815333333333333,5.330666666666666,638.67,66.93333333333334,0.0539999999999999,24.164666666666665,1.998,8.4,14.0,3.333333333333333,0.0,116.83333333333331,2.0966666666666667,4.066666666666666,1.7360000000000002,2.933333333333333,5.733333333333333,4.3999999999999995,12.266666666666666,313.8666666666667,4.227333333333333,136.856,1.3199999999999998,1.2666666666666666,2.429333333333333,4.933333333333333,4.3999999999999995,11.12,0.506,10.822,1.6,0.0,2.6666666666666665,2.0,12544.0,31.31,472.0,18.61,1080.85,25945.550000000003,48.8,18.76,65626.0,57.23,79.96,9580.05,1004.0,0.81,362.47,29.97,126.0,210.0,50.0,0.0,1752.5,31.45,61.0,26.04,44.0,86.0,66.0,184.0,4708.0,63.41000000000001,2052.84,19.799999999999997,19.0,36.44,74.0,66.0,166.79999999999998,7.59,162.33,24.0,0.0,40.0,30.0,462.0,1.4999999999999998,41.0,1.0699999999999998,106.84,3009.3,1.9499999999999995,0.6699999999999999,9186.0,5.24,1.6199999999999992,807.2,75.0,0.0199999999999999,3.640000000000001,1.4500000000000002,10.0,0.0,4.0,0.0,110.5,1.48,3.0,1.98,3.0,4.0,5.0,13.0,180.0,18.15,404.2,0.95,1.0,1.44,3.0,4.0,28.200000000000003,0.52,81.33,10.0,0.0,4.0,0.0,2.2196
La6Sb4(SO4)3,1013.28,2.622,27.6,1.0168,64.3484,1379.634,3.1124,1.0992,3563.0784,2.7948000000000004,6.6044,503.614,69.03999999999999,0.0247999999999999,20.2228,2.5868,8.16,14.0,3.12,0.0,96.368,2.5528,3.56,1.38,3.12,5.88,4.64,12.72,296.44,4.9792000000000005,114.5152,1.108,1.24,1.44,5.12,4.4,9.2472,0.606,7.1748,1.84,0.0,2.88,2.0,25332.0,65.55,690.0,25.42,1608.71,34490.850000000006,77.81,27.479999999999997,89076.96,69.87,165.11,12590.35,1726.0,0.62,505.5700000000001,64.67,204.0,350.0,78.0,0.0,2409.2,63.82,89.0,34.5,78.0,147.0,116.0,318.0,7411.0,124.48,2862.88,27.7,31.0,36.0,128.0,110.0,231.18,15.15,179.37,46.0,0.0,72.0,50.0,776.0,2.5199999999999996,49.0,1.47,122.91,3637.0,1.8499999999999996,0.96,10345.42,6.69,3.85,1138.4,75.0,0.06,11.67,2.58,10.0,0.0,4.0,0.0,146.5,2.34,4.0,2.6100000000000003,3.0,4.0,5.0,13.0,174.0,19.65,410.59,1.35,1.0,3.0,3.0,4.0,30.31,0.73,24.27,10.0,0.0,4.0,0.0,1.9578999999999995
La8Sb2S15,838.88,2.0612,31.92,1.2584,73.434,1801.2500000000002,3.3604,1.2632,4554.0,3.7452,5.3564,685.71,63.76,0.0528,24.1524,1.9772,8.879999999999999,14.0,3.3600000000000003,0.0,119.424,2.064,4.119999999999999,1.7872,2.96,5.640000000000001,4.319999999999999,11.76,323.72,4.605600000000001,144.53119999999998,1.34,1.3199999999999998,2.4,4.959999999999999,4.3999999999999995,12.22,0.5036,6.426,1.12,0.0,2.6399999999999997,2.0,20972.0,51.529999999999994,798.0,31.459999999999997,1835.85,45031.25,84.00999999999999,31.58,113850.0,93.63,133.91,17142.75,1594.0,1.3199999999999998,603.81,49.43,222.0,350.0,84.0,0.0,2985.6,51.6,103.0,44.68,74.0,141.0,108.0,294.0,8093.0,115.14,3613.28,33.5,33.0,60.0,124.0,110.0,305.5,12.589999999999998,160.65,28.0,0.0,66.0,50.0,462.0,1.4999999999999998,41.0,1.0699999999999998,106.84,3009.3,1.7199999999999998,0.6699999999999999,9186.0,4.620000000000001,1.33,807.2,75.0,0.0199999999999999,3.620000000000001,1.4500000000000002,10.0,0.0,4.0,0.0,110.5,1.48,3.0,1.98,3.0,4.0,5.0,13.0,161.0,18.15,404.2,0.95,1.0,1.0,3.0,4.0,28.200000000000003,0.52,24.03,10.0,0.0,4.0,0.0,1.9357999999999995
